"spell_duration","cens","case.ID","race","sex","highest_educ","age_at_start"
3,1,791,3,1,0,1993
15,1,791,3,1,0,1993
10,1,792,3,2,1,1989
2,1,792,3,2,1,1991
4,1,792,3,2,1,1991
5,1,792,3,2,1,1991
15,1,792,3,2,1,1992
5,1,795,3,1,1,1992
2,1,795,3,1,1,1992
6,1,796,3,1,1,1989
108,1,797,3,1,0,1989
1,1,798,3,2,0,1991
1,1,798,3,2,0,1991
1,1,798,3,2,0,1991
1,1,798,3,2,0,1992
11,1,798,3,2,0,1992
4,1,798,3,2,0,1992
3,1,798,3,2,0,1993
12,0,798,3,2,0,1993
20,1,799,3,1,0,1993
7,1,802,3,1,0,1989
9,1,803,3,2,0,1989
4,1,803,3,2,0,1990
2,1,803,3,2,0,1991
1,1,803,3,2,0,1991
2,1,805,3,2,0,1989
7,1,805,3,2,0,1989
22,1,805,3,2,0,1990
2,1,805,3,2,0,1992
82,0,805,3,2,0,1992
1,1,806,3,1,0,1993
4,1,809,3,1,1,1993
4,0,811,3,2,1,1993
232,1,814,3,2,0,1989
19,1,815,3,1,0,1991
16,1,816,3,2,1,1990
14,1,818,3,1,1,1990
2,1,818,3,1,1,1992
3,1,818,3,1,1,1993
27,1,819,3,1,1,1990
2,1,819,3,1,1,1992
1,1,820,3,2,1,1990
21,1,820,3,2,1,1990
1,1,821,3,2,1,1990
3,1,821,3,2,1,1990
33,1,823,3,1,1,1992
4,1,823,3,1,1,1993
7,1,824,3,2,1,1989
13,1,824,3,2,1,1991
3,0,824,3,2,1,1993
7,1,826,3,1,1,1989
24,1,827,3,1,1,1991
3,1,827,3,1,1,1993
11,1,828,3,2,1,1989
196,0,828,3,2,1,1990
215,0,830,2,2,0,1989
2,1,832,2,1,0,1989
1,1,832,2,1,0,1990
12,1,832,2,1,0,1990
5,1,832,2,1,0,1991
18,1,832,2,1,0,1992
92,1,834,2,2,0,1990
72,0,834,2,2,0,1992
2,1,835,2,2,1,1990
12,1,835,2,2,1,1990
4,1,836,1,2,0,1991
110,1,836,1,2,0,1991
1,1,836,1,2,0,1993
8,1,838,1,1,0,1989
2,1,838,1,1,0,1990
186,0,838,1,1,0,1990
1,1,839,2,2,1,1989
3,1,839,2,2,1,1989
82,1,839,2,2,1,1992
176,1,840,2,2,0,1989
4,1,841,3,2,0,1990
3,1,841,3,2,0,1991
4,1,841,3,2,0,1991
50,1,843,3,2,0,1989
19,1,843,3,2,0,1990
7,1,843,3,2,0,1990
2,1,844,3,1,0,1989
1,1,844,3,1,0,1990
2,1,844,3,1,0,1990
5,1,844,3,1,0,1990
4,1,844,3,1,0,1993
22,1,845,3,2,0,1993
10,1,849,3,2,0,1989
4,1,849,3,2,0,1993
9,1,849,3,2,0,1993
7,1,850,3,1,1,1989
4,1,850,3,1,1,1990
30,1,852,3,2,0,1989
13,1,854,3,2,0,1990
152,0,854,3,2,0,1991
26,1,856,3,2,1,1989
8,1,856,3,2,1,1990
2,1,856,3,2,1,1992
2,1,857,3,2,1,1989
12,1,860,3,1,0,1989
4,1,860,3,1,0,1989
2,1,860,3,1,0,1991
14,1,860,3,1,0,1992
1,1,862,3,2,0,1989
6,1,862,3,2,0,1990
2,1,862,3,2,0,1990
2,1,862,3,2,0,1991
1,1,864,3,1,1,1990
5,1,864,3,1,1,1991
1,1,864,3,1,1,1991
2,1,864,3,1,1,1991
6,1,866,3,2,0,1989
9,1,866,3,2,0,1990
113,1,866,3,2,0,1990
6,1,867,3,2,0,1992
3,1,868,3,1,1,1991
1,1,871,3,1,0,1991
6,1,873,3,1,1,1989
1,1,873,3,1,1,1990
92,1,876,3,2,1,1991
1,0,876,3,2,1,1993
3,1,877,3,1,1,1993
12,1,878,3,2,0,1990
24,1,879,3,2,1,1989
5,1,879,3,2,1,1990
4,1,879,3,2,1,1990
3,1,879,3,2,1,1990
3,1,879,3,2,1,1991
12,1,879,3,2,1,1991
4,1,879,3,2,1,1991
3,1,879,3,2,1,1992
1,1,879,3,2,1,1992
5,1,879,3,2,1,1992
2,1,884,3,2,1,1991
11,1,885,3,1,1,1989
95,1,885,3,1,1,1991
1,1,891,3,1,0,1989
29,1,892,3,2,0,1992
63,1,893,3,2,0,1991
3,1,893,3,2,0,1992
65,1,893,3,2,0,1992
2,1,895,3,2,1,1990
5,1,896,3,2,1,1992
4,1,896,3,2,1,1992
3,1,896,3,2,1,1993
2,1,896,3,2,1,1993
6,1,896,3,2,1,1993
2,1,896,3,2,1,1993
3,0,896,3,2,1,1993
16,1,897,3,2,1,1989
5,1,897,3,2,1,1990
185,0,897,3,2,1,1990
108,1,900,3,2,1,1989
1,1,900,3,2,1,1993
5,1,904,3,2,1,1991
29,1,906,3,2,1,1991
8,1,906,3,2,1,1993
1,0,906,3,2,1,1993
13,1,908,3,1,1,1991
3,1,909,3,2,1,1993
2,0,909,3,2,1,1993
1,1,912,3,2,1,1990
2,1,912,3,2,1,1990
4,1,912,3,2,1,1991
7,1,912,3,2,1,1992
6,1,913,3,1,1,1990
4,1,913,3,1,1,1991
53,1,913,3,1,1,1991
27,1,913,3,1,1,1993
6,1,914,1,2,0,1993
21,1,917,3,1,0,1990
14,1,918,3,2,0,1989
2,1,918,3,2,0,1992
9,1,921,3,1,0,1991
1,1,921,3,1,0,1993
32,1,923,3,2,0,1989
2,1,923,3,2,0,1990
3,1,924,3,1,1,1989
3,1,924,3,1,1,1991
1,1,924,3,1,1,1992
2,1,924,3,1,1,1993
92,1,930,1,2,1,1989
5,1,932,3,2,0,1989
6,1,933,3,1,0,1990
45,0,935,3,2,0,1993
8,1,936,3,2,1,1989
11,1,938,3,1,0,1991
18,1,938,3,1,0,1991
2,1,938,3,1,0,1991
36,1,938,3,1,0,1992
5,1,938,3,1,0,1993
8,1,939,3,2,0,1992
6,1,939,3,2,0,1993
44,0,939,3,2,0,1993
5,1,940,3,2,0,1989
2,1,940,3,2,0,1990
32,1,941,3,1,1,1991
29,1,941,3,1,1,1992
2,1,942,3,2,0,1989
14,1,942,3,2,0,1991
3,1,944,3,1,1,1989
2,1,944,3,1,1,1989
15,1,944,3,1,1,1990
10,1,946,3,1,1,1991
42,0,952,3,2,0,1993
2,1,953,3,2,0,1991
22,1,953,3,2,0,1991
3,1,953,3,2,0,1993
2,1,954,3,2,1,1990
3,1,954,3,2,1,1993
2,1,956,3,1,1,1989
9,0,957,3,1,0,1991
5,1,958,3,1,0,1991
2,1,958,3,1,0,1993
51,1,964,3,2,0,1992
13,1,967,3,2,0,1991
12,1,967,3,2,0,1993
3,1,970,3,1,0,1991
2,1,970,3,1,0,1992
5,1,971,3,2,0,1993
5,1,973,3,1,0,1989
4,1,974,3,2,1,1989
2,1,974,3,2,1,1991
2,1,978,3,2,1,1990
2,1,978,3,2,1,1991
1,1,978,3,2,1,1992
1,1,978,3,2,1,1993
1,1,978,3,2,1,1993
57,1,979,3,2,0,1991
7,1,980,3,1,0,1992
22,1,980,3,1,0,1992
7,0,980,3,1,0,1993
39,1,981,3,2,0,1990
133,0,981,3,2,0,1991
25,1,984,3,1,1,1989
16,1,984,3,1,1,1990
13,1,984,3,1,1,1993
10,1,985,3,1,1,1990
1,1,985,3,1,1,1993
9,0,985,3,1,1,1993
1,1,987,3,1,1,1989
3,1,990,3,1,0,1989
2,1,990,3,1,0,1990
2,1,990,3,1,0,1990
12,1,990,3,1,0,1991
13,1,990,3,1,0,1991
131,0,994,3,1,1,1991
11,1,996,3,1,0,1989
99,1,998,3,2,0,1991
24,1,1000,2,1,1,1989
23,1,1000,2,1,1,1991
1,1,1001,2,2,1,1989
18,1,1001,2,2,1,1989
7,1,1001,2,2,1,1990
24,1,1001,2,2,1,1990
4,1,1003,3,1,1,1993
2,1,1005,3,2,0,1992
4,1,1006,3,2,1,1990
5,1,1006,3,2,1,1992
5,1,1009,3,2,0,1991
2,1,1011,3,1,0,1991
3,1,1012,3,1,0,1989
3,1,1012,3,1,0,1990
6,1,1012,3,1,0,1991
4,1,1012,3,1,0,1991
10,1,1012,3,1,0,1991
1,1,1012,3,1,0,1992
3,1,1012,3,1,0,1993
14,0,1012,3,1,0,1993
3,1,1013,3,1,1,1990
4,1,1013,3,1,1,1990
25,1,1013,3,1,1,1990
11,0,1013,3,1,1,1993
12,1,1014,3,1,1,1989
17,1,1014,3,1,1,1990
3,1,1015,3,2,1,1992
3,1,1016,3,2,0,1989
43,1,1016,3,2,0,1989
22,1,1016,3,2,0,1990
78,1,1016,3,2,0,1991
13,1,1016,3,2,0,1993
1,0,1016,3,2,0,1993
251,0,1017,3,2,1,1989
9,1,1018,3,2,1,1992
3,1,1020,3,2,1,1989
4,1,1020,3,2,1,1992
3,1,1020,3,2,1,1993
5,1,1022,3,2,1,1990
7,1,1024,3,2,1,1991
18,1,1024,3,2,1,1991
1,1,1025,2,2,0,1991
17,1,1025,2,2,0,1991
13,1,1025,2,2,0,1992
14,1,1027,2,1,0,1990
11,1,1027,2,1,0,1991
7,1,1028,2,1,0,1989
119,0,1028,2,1,0,1991
4,1,1029,2,2,0,1989
10,1,1029,2,2,0,1989
8,1,1029,2,2,0,1989
4,1,1029,2,2,0,1990
1,1,1029,2,2,0,1991
9,1,1029,2,2,0,1991
6,1,1029,2,2,0,1992
29,0,1029,2,2,0,1993
18,1,1035,3,2,0,1992
8,1,1035,3,2,0,1992
25,1,1036,3,2,0,1989
12,1,1036,3,2,0,1990
1,1,1037,3,2,0,1990
1,1,1037,3,2,0,1991
7,1,1038,3,2,1,1991
47,1,1041,3,2,0,1990
1,1,1041,3,2,0,1991
7,1,1041,3,2,0,1991
1,1,1041,3,2,0,1992
4,1,1041,3,2,0,1992
16,1,1041,3,2,0,1992
33,0,1041,3,2,0,1993
63,1,1042,3,1,0,1991
6,1,1042,3,1,0,1993
2,0,1042,3,1,0,1993
15,1,1043,3,1,0,1990
31,1,1043,3,1,0,1992
3,1,1043,3,1,0,1993
4,1,1045,3,1,0,1992
22,1,1046,3,1,1,1991
3,1,1046,3,1,1,1991
239,0,1048,3,2,0,1989
6,1,1049,3,2,1,1989
38,1,1050,3,2,1,1992
8,1,1050,3,2,1,1993
42,1,1056,3,2,0,1989
13,1,1056,3,2,0,1990
1,1,1056,3,2,0,1990
69,1,1056,3,2,0,1991
3,1,1056,3,2,0,1993
20,1,1057,2,2,0,1990
2,1,1057,2,2,0,1991
1,1,1057,2,2,0,1991
70,0,1057,2,2,0,1992
28,1,1058,2,1,0,1990
20,1,1058,2,1,0,1991
22,1,1058,2,1,0,1992
73,1,1060,3,1,0,1991
8,1,1060,3,1,0,1992
3,1,1061,3,1,0,1993
38,1,1063,3,2,0,1992
2,1,1063,3,2,0,1993
1,1,1063,3,2,0,1993
3,1,1064,3,1,0,1991
5,1,1068,2,1,0,1993
78,1,1069,3,2,0,1990
30,1,1070,2,2,0,1990
10,1,1071,2,2,0,1993
32,1,1072,2,1,1,1991
1,1,1072,2,1,1,1992
1,1,1072,2,1,1,1993
12,1,1073,2,2,1,1989
9,1,1073,2,2,1,1990
1,1,1073,2,2,1,1991
1,1,1073,2,2,1,1991
1,1,1073,2,2,1,1991
2,1,1073,2,2,1,1991
1,1,1073,2,2,1,1991
11,1,1073,2,2,1,1993
9,1,1074,2,2,0,1989
2,1,1075,3,2,0,1989
6,1,1075,3,2,0,1989
31,1,1077,3,2,0,1991
22,1,1077,3,2,0,1992
3,1,1077,3,2,0,1993
1,1,1079,2,2,1,1990
9,1,1079,2,2,1,1990
23,1,1080,3,2,0,1991
22,1,1080,3,2,0,1992
5,0,1080,3,2,0,1993
24,1,1083,3,2,1,1990
2,1,1083,3,2,1,1992
30,1,1083,3,2,1,1992
26,0,1084,3,1,0,1993
22,1,1085,3,1,0,1991
89,1,1085,3,1,0,1991
10,1,1087,3,2,1,1991
3,1,1087,3,2,1,1991
238,0,1088,3,2,1,1989
11,1,1089,3,1,0,1989
14,1,1089,3,1,0,1991
35,1,1089,3,1,0,1992
3,0,1089,3,1,0,1993
60,1,1090,3,2,0,1990
3,1,1090,3,2,0,1991
1,1,1090,3,2,0,1991
9,1,1090,3,2,0,1992
8,1,1094,3,1,0,1991
1,1,1094,3,1,0,1993
21,1,1099,3,1,1,1993
4,1,1099,3,1,1,1993
6,0,1099,3,1,1,1993
2,1,1100,3,2,1,1989
2,1,1100,3,2,1,1990
2,1,1102,3,1,1,1991
2,1,1102,3,1,1,1992
2,1,1102,3,1,1,1992
2,1,1103,3,2,1,1993
3,1,1104,3,2,1,1989
8,1,1104,3,2,1,1991
3,1,1105,3,2,1,1989
2,1,1105,3,2,1,1990
4,1,1105,3,2,1,1990
6,1,1106,3,2,1,1989
4,1,1106,3,2,1,1991
3,1,1106,3,2,1,1991
2,1,1106,3,2,1,1992
5,1,1106,3,2,1,1992
4,1,1106,3,2,1,1992
3,1,1106,3,2,1,1992
4,1,1106,3,2,1,1993
3,1,1106,3,2,1,1993
4,1,1106,3,2,1,1993
3,1,1106,3,2,1,1993
2,0,1106,3,2,1,1993
1,1,1108,3,2,0,1990
170,0,1108,3,2,0,1990
89,1,1109,3,1,1,1990
47,1,1109,3,1,1,1992
44,0,1109,3,1,1,1993
4,1,1112,3,2,0,1992
91,0,1112,3,2,0,1992
1,1,1116,1,2,1,1989
74,1,1116,1,2,1,1989
8,1,1117,1,2,1,1990
9,1,1117,1,2,1,1990
8,1,1117,1,2,1,1993
180,0,1119,1,1,1,1989
1,1,1120,1,1,1,1990
32,1,1124,1,1,0,1989
3,1,1124,1,1,0,1991
18,1,1124,1,1,0,1993
21,0,1124,1,1,0,1993
210,0,1130,1,2,0,1989
91,0,1133,3,2,0,1992
25,1,1138,3,1,1,1991
23,1,1138,3,1,1,1993
13,1,1139,3,2,1,1990
3,1,1139,3,2,1,1991
8,1,1139,3,2,1,1991
4,1,1139,3,2,1,1992
5,1,1139,3,2,1,1992
3,1,1139,3,2,1,1992
12,1,1139,3,2,1,1993
3,1,1139,3,2,1,1993
20,1,1140,3,2,1,1990
1,1,1140,3,2,1,1991
121,0,1140,3,2,1,1991
14,1,1142,1,1,1,1989
7,1,1147,3,2,0,1989
61,1,1147,3,2,0,1989
1,1,1147,3,2,0,1992
2,1,1147,3,2,0,1993
3,1,1148,2,1,0,1990
4,1,1149,2,1,0,1989
1,1,1150,2,1,0,1989
9,1,1150,2,1,0,1991
93,1,1150,2,1,0,1991
55,1,1153,2,1,0,1990
6,1,1153,2,1,0,1992
20,0,1153,2,1,0,1993
2,1,1156,2,1,0,1989
2,1,1156,2,1,0,1989
2,1,1156,2,1,0,1990
2,0,1156,2,1,0,1993
14,1,1159,2,2,1,1989
6,1,1163,3,2,0,1990
2,1,1163,3,2,0,1991
17,1,1163,3,2,0,1992
2,1,1163,3,2,0,1992
28,0,1165,2,2,0,1993
18,1,1166,2,2,1,1989
31,1,1168,2,2,0,1991
95,0,1168,2,2,0,1992
6,1,1171,3,1,0,1991
20,1,1171,3,1,0,1992
1,1,1178,3,2,1,1989
4,1,1178,3,2,1,1989
11,1,1178,3,2,1,1990
3,1,1182,3,2,1,1991
1,1,1183,3,1,1,1989
1,1,1187,3,2,1,1989
7,1,1187,3,2,1,1993
2,1,1192,2,1,1,1990
185,0,1192,2,1,1,1990
19,1,1195,2,2,1,1992
6,1,1198,3,1,0,1990
10,1,1198,3,1,1,1993
37,1,1199,3,2,0,1992
30,0,1199,3,2,0,1993
98,1,1200,3,2,1,1990
2,1,1200,3,2,1,1993
1,1,1204,3,1,0,1990
93,0,1204,3,1,0,1992
147,1,1206,2,2,0,1990
29,0,1206,2,2,0,1993
6,1,1207,2,2,1,1992
37,1,1207,2,2,1,1993
31,1,1210,2,2,0,1989
2,1,1211,2,1,0,1989
21,1,1211,2,1,0,1990
72,1,1211,2,1,0,1991
9,1,1211,2,1,0,1993
193,0,1213,2,2,0,1990
51,1,1215,2,1,0,1992
36,1,1217,2,1,0,1989
116,1,1217,2,1,0,1991
13,1,1218,2,1,1,1989
6,1,1225,3,2,0,1992
27,0,1225,3,2,0,1993
246,0,1226,3,2,0,1989
22,0,1227,2,2,0,1993
1,1,1228,3,2,0,1992
2,1,1228,3,2,0,1993
3,1,1228,3,2,0,1993
9,0,1228,3,2,0,1993
10,1,1230,3,2,0,1990
12,1,1230,3,2,0,1991
10,1,1230,3,2,0,1992
5,0,1230,3,2,0,1993
3,1,1231,3,2,1,1989
21,1,1231,3,2,1,1989
2,1,1231,3,2,1,1991
2,1,1231,3,2,1,1992
2,1,1236,3,2,0,1990
4,1,1236,3,2,0,1990
74,0,1236,3,2,0,1992
19,1,1237,3,1,0,1990
31,1,1237,3,1,0,1991
3,1,1237,3,1,0,1993
4,1,1237,3,1,0,1993
1,1,1239,3,1,1,1991
4,1,1240,3,2,1,1993
2,1,1241,3,2,0,1993
14,1,1242,3,2,0,1990
151,1,1242,3,2,0,1990
12,1,1243,3,1,0,1993
2,1,1244,3,2,0,1989
10,1,1244,3,2,0,1992
66,0,1246,3,2,0,1992
26,1,1250,3,2,0,1991
12,1,1250,3,2,0,1992
1,1,1250,3,2,0,1993
2,0,1250,3,2,0,1993
3,1,1253,3,2,0,1993
9,1,1255,3,2,1,1991
1,1,1256,3,1,0,1993
6,1,1257,3,1,0,1989
67,1,1257,3,1,0,1990
2,1,1257,3,1,0,1992
10,1,1257,3,1,0,1992
4,1,1257,3,1,0,1992
23,1,1258,3,2,1,1991
10,1,1258,3,2,1,1992
3,1,1258,3,2,1,1992
3,1,1258,3,2,1,1993
2,1,1258,3,2,1,1993
1,1,1259,3,2,0,1990
9,1,1259,3,2,0,1990
28,0,1259,3,2,0,1993
13,1,1260,3,1,0,1990
3,1,1262,3,2,1,1992
3,1,1262,3,2,1,1992
41,1,1263,3,2,0,1989
25,1,1263,3,2,0,1990
2,1,1263,3,2,0,1993
9,1,1265,3,1,0,1992
1,1,1265,3,1,0,1993
1,1,1265,3,1,0,1993
3,0,1268,3,1,1,1993
6,1,1269,2,2,1,1990
5,1,1276,3,2,1,1992
9,1,1276,3,2,1,1993
2,0,1276,3,2,1,1993
15,0,1277,3,2,1,1993
6,1,1278,3,1,0,1989
2,1,1278,3,1,0,1992
7,1,1278,3,1,0,1993
1,1,1279,3,2,1,1991
18,1,1279,3,2,1,1991
2,0,1281,3,2,1,1993
16,1,1284,3,1,0,1989
64,1,1284,3,1,0,1990
39,1,1284,3,1,0,1992
6,0,1284,3,1,0,1993
2,1,1285,3,2,0,1990
1,1,1285,3,2,0,1990
2,1,1286,2,2,1,1993
15,1,1289,2,1,0,1989
47,1,1289,2,1,0,1990
10,1,1289,2,1,0,1991
42,1,1289,2,1,0,1992
1,1,1291,2,1,1,1990
5,1,1291,2,1,1,1990
106,0,1291,2,1,1,1991
7,1,1292,2,1,0,1993
25,1,1293,2,2,1,1990
5,1,1296,3,2,0,1989
175,0,1297,2,2,0,1990
11,1,1298,2,2,1,1989
18,1,1300,3,1,0,1990
16,1,1300,3,1,0,1992
18,0,1300,3,1,0,1993
3,1,1301,3,1,0,1990
4,1,1301,3,1,0,1991
31,1,1301,3,1,0,1992
101,0,1302,3,2,0,1992
11,0,1304,3,2,1,1993
50,1,1305,3,2,1,1992
131,0,1308,2,2,0,1991
27,0,1309,3,1,1,1993
2,1,1310,3,2,1,1989
4,1,1310,3,2,1,1990
60,1,1310,3,2,1,1990
3,1,1310,3,2,1,1992
80,0,1310,3,2,1,1992
110,1,1312,3,2,0,1989
17,1,1313,2,2,0,1991
98,0,1313,2,2,0,1992
142,1,1314,2,1,0,1989
49,1,1314,2,1,0,1992
2,1,1314,2,1,0,1993
6,0,1314,2,1,0,1993
4,1,1315,3,1,1,1990
13,1,1315,3,1,1,1990
2,1,1317,3,1,0,1990
54,1,1318,3,1,0,1989
3,1,1321,3,1,0,1990
1,1,1321,3,1,0,1991
6,1,1321,3,1,0,1991
12,1,1321,3,1,1,1992
23,1,1322,3,2,0,1990
3,1,1322,3,2,0,1991
78,0,1322,3,2,0,1992
2,1,1323,3,2,1,1989
3,1,1323,3,2,1,1990
18,1,1323,3,2,1,1992
14,1,1324,3,2,1,1990
51,1,1324,3,2,1,1992
31,0,1324,3,2,1,1993
3,1,1325,3,1,1,1991
4,1,1326,3,2,1,1989
38,1,1326,3,2,1,1989
3,1,1326,3,2,1,1992
1,1,1327,3,2,0,1991
6,0,1327,3,2,0,1993
14,1,1328,3,2,0,1989
120,0,1328,3,2,0,1991
10,1,1329,3,1,0,1989
114,0,1329,3,1,0,1991
2,1,1330,3,1,0,1989
2,1,1330,3,1,0,1989
1,1,1330,3,1,0,1989
58,1,1330,3,1,0,1991
10,1,1331,3,1,1,1989
1,1,1331,3,1,1,1989
63,1,1331,3,1,1,1990
8,1,1331,3,1,1,1992
5,1,1331,3,1,1,1992
29,0,1331,3,1,1,1993
8,1,1332,3,1,1,1990
28,1,1332,3,1,1,1991
3,1,1333,3,1,0,1989
31,1,1333,3,1,0,1989
25,1,1333,3,1,0,1991
39,1,1333,3,1,0,1992
23,1,1337,3,1,0,1989
1,1,1337,3,1,0,1989
3,1,1337,3,1,0,1990
12,1,1337,3,1,0,1990
8,1,1337,3,1,0,1992
9,1,1337,3,1,0,1993
3,1,1338,3,1,1,1992
14,1,1338,3,1,1,1993
1,1,1338,3,1,1,1993
10,1,1339,3,2,0,1991
8,1,1339,3,2,0,1993
10,1,1340,3,1,0,1991
8,1,1341,3,2,0,1989
4,1,1341,3,2,0,1989
27,1,1342,3,1,0,1992
5,1,1342,3,1,0,1993
93,1,1343,3,2,0,1989
3,1,1345,3,1,0,1991
2,1,1347,3,2,1,1989
4,1,1347,3,2,1,1989
2,1,1347,3,2,1,1990
3,1,1347,3,2,1,1993
130,0,1348,3,2,1,1991
2,1,1349,3,1,1,1989
3,1,1352,3,2,0,1991
1,1,1352,3,2,0,1991
88,0,1352,3,2,0,1992
2,1,1356,3,2,1,1989
9,1,1356,3,2,1,1990
12,1,1356,3,2,1,1992
3,1,1357,3,1,0,1992
33,1,1359,3,2,1,1989
11,1,1359,3,2,1,1991
3,1,1359,3,2,1,1993
96,1,1360,3,2,0,1989
60,1,1361,3,2,0,1990
95,0,1361,3,2,0,1992
4,1,1363,3,1,1,1990
3,1,1363,3,1,1,1990
3,1,1363,3,1,1,1990
18,1,1368,3,1,1,1990
2,1,1368,3,1,1,1990
2,1,1368,3,1,1,1991
2,1,1368,3,1,1,1992
208,0,1370,3,2,0,1990
28,1,1373,3,1,1,1989
31,0,1373,3,1,1,1990
1,1,1374,3,2,1,1989
46,1,1374,3,2,1,1989
5,1,1374,3,2,1,1991
1,1,1374,3,2,1,1993
7,1,1376,2,2,1,1990
24,1,1376,2,2,1,1990
59,1,1376,2,2,1,1992
5,1,1377,2,2,1,1989
12,1,1377,2,2,1,1989
7,1,1377,2,2,1,1989
2,1,1377,2,2,1,1990
2,1,1377,2,2,1,1990
17,1,1378,2,2,1,1990
17,1,1378,2,2,1,1992
15,1,1379,2,1,1,1990
1,1,1385,2,2,1,1993
5,1,1386,2,1,0,1993
25,1,1387,2,1,0,1989
26,1,1387,2,1,0,1990
41,1,1387,2,1,0,1992
15,1,1389,2,2,1,1990
21,1,1389,2,2,1,1990
3,1,1389,2,2,1,1991
3,1,1389,2,2,1,1991
93,0,1389,2,2,1,1992
128,1,1390,2,1,0,1991
47,1,1392,3,2,0,1989
3,1,1392,3,2,0,1990
2,1,1392,3,2,0,1991
7,1,1392,3,2,0,1991
6,1,1392,3,2,0,1991
15,1,1392,3,2,0,1992
12,1,1392,3,2,0,1992
1,1,1392,3,2,0,1993
2,1,1395,3,2,1,1989
4,1,1395,3,2,1,1990
2,1,1396,3,1,0,1993
11,1,1401,1,2,0,1990
33,1,1401,1,2,0,1991
1,1,1401,1,2,0,1993
30,1,1403,1,1,1,1990
6,1,1405,1,1,0,1989
3,1,1405,1,1,0,1991
4,1,1405,1,1,0,1991
2,1,1405,1,1,0,1991
18,1,1405,1,1,0,1993
12,1,1405,1,1,0,1993
1,1,1406,1,2,0,1992
8,1,1407,3,2,0,1989
1,1,1408,3,1,1,1990
208,1,1409,3,2,0,1989
2,1,1410,3,2,0,1989
6,1,1410,3,2,0,1991
1,1,1411,3,2,0,1989
2,1,1411,3,2,0,1989
52,1,1411,3,2,0,1989
2,1,1411,3,2,0,1991
1,1,1411,3,2,0,1991
3,1,1411,3,2,0,1991
46,1,1411,3,2,1,1991
16,1,1411,3,2,1,1992
6,0,1411,3,2,1,1993
4,1,1412,3,2,0,1989
2,1,1412,3,2,0,1990
3,1,1412,3,2,0,1993
2,1,1413,1,1,0,1989
26,1,1413,1,1,0,1989
36,1,1413,1,1,0,1990
3,1,1413,1,1,0,1991
2,1,1413,1,1,0,1993
18,1,1414,1,2,0,1989
9,1,1414,1,2,0,1990
2,1,1414,1,2,0,1993
175,0,1415,1,2,0,1990
13,1,1416,3,2,0,1992
25,0,1416,3,2,0,1993
2,1,1417,3,1,0,1989
17,1,1417,3,1,0,1991
1,1,1417,3,1,0,1991
4,1,1417,3,1,0,1992
1,1,1417,3,1,0,1992
1,1,1417,3,1,0,1992
1,1,1417,3,1,0,1992
17,1,1417,3,1,0,1993
1,0,1417,3,1,0,1993
14,1,1418,1,1,0,1993
14,1,1419,1,2,0,1989
2,1,1419,1,2,0,1989
8,1,1419,1,2,0,1990
6,1,1419,1,2,0,1991
10,1,1419,1,2,0,1991
5,1,1420,3,1,0,1989
5,1,1420,3,1,0,1990
13,1,1420,3,1,0,1991
3,1,1423,3,2,0,1989
21,1,1423,3,2,0,1989
8,1,1423,3,2,0,1990
38,0,1423,3,2,0,1993
3,1,1424,3,1,0,1992
3,1,1427,3,2,1,1991
7,1,1428,3,1,0,1989
1,1,1428,3,1,0,1989
19,1,1428,3,1,0,1989
59,1,1428,3,1,0,1989
1,1,1429,3,1,1,1991
1,1,1429,3,1,1,1991
10,1,1435,2,2,0,1989
16,1,1435,2,2,0,1991
6,1,1435,2,2,0,1993
31,1,1437,2,2,0,1991
78,0,1437,2,2,0,1992
4,1,1438,2,2,0,1990
174,0,1438,2,2,0,1990
7,1,1439,2,2,1,1990
72,1,1439,2,2,1,1990
106,0,1439,2,2,1,1991
115,1,1440,2,2,1,1989
86,0,1440,2,2,1,1992
7,1,1442,1,2,0,1993
1,0,1442,1,2,0,1993
31,1,1443,3,2,0,1989
50,1,1443,3,2,0,1990
4,1,1444,1,2,1,1991
22,1,1444,1,2,1,1992
95,1,1445,1,2,0,1990
12,1,1445,1,2,0,1991
6,1,1446,2,2,0,1989
19,1,1448,2,1,1,1989
52,0,1448,2,1,1,1993
3,1,1450,1,1,0,1989
20,1,1450,1,1,0,1989
42,1,1450,1,1,0,1989
15,1,1450,1,1,0,1991
131,0,1451,1,2,0,1991
20,1,1452,1,1,0,1993
33,1,1455,3,2,0,1991
6,1,1455,3,2,0,1992
52,0,1455,3,2,0,1993
3,1,1456,3,1,0,1989
14,1,1456,3,1,0,1990
158,0,1456,3,1,0,1990
1,1,1458,3,1,0,1989
5,1,1458,3,1,0,1989
24,1,1458,3,1,0,1991
122,1,1461,3,1,1,1991
15,0,1461,3,1,1,1993
2,1,1462,3,1,0,1989
6,1,1462,3,1,0,1990
11,1,1462,3,1,0,1990
8,1,1462,3,1,0,1990
49,1,1462,3,1,0,1991
1,1,1462,3,1,0,1992
41,1,1462,3,1,0,1992
132,0,1464,3,1,0,1991
9,1,1465,3,2,0,1990
1,1,1465,3,2,0,1990
11,1,1465,3,2,0,1991
3,1,1465,3,2,0,1991
38,1,1465,3,2,0,1991
4,1,1465,3,2,0,1992
68,0,1465,3,2,0,1992
16,1,1466,3,1,0,1990
6,1,1466,3,1,0,1990
19,1,1466,3,1,0,1991
6,1,1466,3,1,0,1992
5,1,1466,3,1,0,1993
1,1,1467,3,2,0,1993
38,1,1468,3,1,0,1990
